"geographicAreaM49","measuredElement","measuredItemCPC","timePointYearsSP","Value"
"426","1087","F1223","2019",0
"426","1087","F1223","2020",0
"426","1087","F1223","2021",0
"426","1087","F1223","2022",0
"426","1087","F1223","2023",0
"426","1087","F1232","2014",1
"426","1087","F1232","2015",1
"426","1087","F1232","2016",1
"426","1087","F1232","2017",1
"426","1087","F1232","2018",1
"426","1087","F1232","2019",1
"426","1087","F1232","2020",1
"426","1087","F1232","2021",1
"426","1087","F1232","2022",1
"426","1087","F1232","2023",1
"426","1087","F1243","2014",0
"426","1087","F1243","2015",0
"426","1087","F1243","2016",0
"426","1087","F1243","2017",0
"426","1087","F1243","2018",0
"426","1087","F1243","2019",0
"426","1087","F1243","2020",0
"426","1087","F1243","2021",0
"426","1087","F1243","2022",0
"426","1087","F1243","2023",0
"426","1087","F1275","2014",0
"426","1087","F1275","2015",0
"426","1087","F1275","2016",0
"426","1087","F1275","2017",0
"426","1087","F1275","2018",0
"426","1087","F1275","2019",0
"426","1087","F1275","2020",0
"426","1087","F1275","2021",0
"426","1087","F1275","2022",0
"426","1087","F1275","2023",0
"426","1089","0111","2014",11.7
"426","1089","0111","2015",11.7
"426","1089","0111","2016",11.7
"426","1089","0111","2017",11.7
"426","1089","0111","2018",11.7
"426","1089","0111","2019",11.7
"426","1089","0111","2020",11.7
"426","1089","0111","2021",11.7
"426","1089","0111","2022",11.7
"426","1089","0111","2023",11.7
"426","1089","0112","2014",12.1
"426","1089","0112","2015",12.1
"426","1089","0112","2016",12.1
"426","1089","0112","2017",12.1
"426","1089","0112","2018",12.1
"426","1089","0112","2019",12.1
"426","1089","0112","2020",12.1
"426","1089","0112","2021",12.1
"426","1089","0112","2022",12.1
"426","1089","0112","2023",12.1
"426","1089","0113","2014",12.2
"426","1089","0113","2015",12.2
"426","1089","0113","2016",12.2
"426","1089","0113","2017",12.2
"426","1089","0113","2018",12.2
"426","1089","0113","2019",12.2
"426","1089","0113","2020",12.2
"426","1089","0113","2021",12.2
"426","1089","0113","2022",12.2
"426","1089","0113","2023",12.2
"426","1089","0114","2014",11.3
"426","1089","0114","2015",11.3
"426","1089","0114","2016",11.3
"426","1089","0114","2017",11.3
"426","1089","0114","2018",11.3
"426","1089","0114","2019",11.3
"426","1089","0114","2020",11.3
"426","1089","0114","2021",11.3
"426","1089","0114","2022",11.3
"426","1089","0114","2023",11.3
"426","1089","0115","2014",10.7
"426","1089","0115","2015",10.7
"426","1089","0115","2016",10.7
"426","1089","0115","2017",10.7
"426","1089","0115","2018",10.7
"426","1089","0115","2019",10.7
"426","1089","0115","2020",10.7
"426","1089","0115","2021",10.7
"426","1089","0115","2022",10.7
"426","1089","0115","2023",10.7
"426","1089","0116","2014",10.3
"426","1089","0116","2015",10.3
"426","1089","0116","2016",10.3
"426","1089","0116","2017",10.3
"426","1089","0116","2018",10.3
"426","1089","0116","2019",10.3
"426","1089","0116","2020",10.3
"426","1089","0116","2021",10.3
"426","1089","0116","2022",10.3
"426","1089","0116","2023",10.3
"426","1089","0117","2014",8.7
"426","1089","0117","2015",8.7
"426","1089","0117","2016",8.7
"426","1089","0117","2017",8.7
"426","1089","0117","2018",8.7
"426","1089","0117","2019",8.7
"426","1089","0117","2020",8.7
"426","1089","0117","2021",8.7
"426","1089","0117","2022",8.7
"426","1089","0117","2023",8.7
"426","1089","0118","2014",10.8
"426","1089","0118","2015",10.8
"426","1089","0118","2016",10.8
"426","1089","0118","2017",10.8
"426","1089","0118","2018",10.8
"426","1089","0118","2019",10.8
"426","1089","0118","2020",10.8
"426","1089","0118","2021",10.8
"426","1089","0118","2022",10.8
"426","1089","0118","2023",10.8
"426","1089","01191","2014",10.5
"426","1089","01191","2015",10.5
"426","1089","01191","2016",10.5
"426","1089","01191","2017",10.5
"426","1089","01191","2018",10.5
"426","1089","01191","2019",10.5
"426","1089","01191","2020",10.5
"426","1089","01191","2021",10.5
"426","1089","01191","2022",10.5
"426","1089","01191","2023",10.5
"426","1089","01192","2014",12.5
"426","1089","01192","2015",12.5
"426","1089","01192","2016",12.5
"426","1089","01192","2017",12.5
"426","1089","01192","2018",12.5
"426","1089","01192","2019",12.5
"426","1089","01192","2020",12.5
"426","1089","01192","2021",12.5
"426","1089","01192","2022",12.5
"426","1089","01192","2023",12.5
"426","1089","01193","2014",10.3
"426","1089","01193","2015",10.3
"426","1089","01193","2016",10.3
"426","1089","01193","2017",10.3
"426","1089","01193","2018",10.3
"426","1089","01193","2019",10.3
"426","1089","01193","2020",10.3
"426","1089","01193","2021",10.3
"426","1089","01193","2022",10.3
"426","1089","01193","2023",10.3
"426","1089","01194","2014",12.1
"426","1089","01194","2015",12.1
"426","1089","01194","2016",12.1
"426","1089","01194","2017",12.1
"426","1089","01194","2018",12.1
"426","1089","01194","2019",12.1
"426","1089","01194","2020",12.1
"426","1089","01194","2021",12.1
"426","1089","01194","2022",12.1
"426","1089","01194","2023",12.1
"426","1089","01199.02","2014",11.6
"426","1089","01199.02","2015",11.6
"426","1089","01199.02","2016",11.6
"426","1089","01199.02","2017",11.6
"426","1089","01199.02","2018",11.6
"426","1089","01199.02","2019",11.6
"426","1089","01199.02","2020",11.6
"426","1089","01199.02","2021",11.6
"426","1089","01199.02","2022",11.6
"426","1089","01199.02","2023",11.6
"426","1089","01199.90","2014",9.6
"426","1089","01199.90","2015",9.6
"426","1089","01199.90","2016",9.6
"426","1089","01199.90","2017",9.6
"426","1089","01199.90","2018",9.6
"426","1089","01199.90","2019",9.6
"426","1089","01199.90","2020",9.6
"426","1089","01199.90","2021",9.6
"426","1089","01199.90","2022",9.6
"426","1089","01199.90","2023",9.6
"426","1089","01211","2014",92.7
"426","1089","01211","2015",92.7
"426","1089","01211","2016",92.7
"426","1089","01211","2017",92.7
"426","1089","01211","2018",92.7
"426","1089","01211","2019",92.7
"426","1089","01211","2020",92.7
"426","1089","01211","2021",92.7
"426","1089","01211","2022",92.7
"426","1089","01211","2023",92.7
"426","1089","01212","2014",91.6
"426","1089","01212","2015",91.6
"426","1089","01212","2016",91.6
"426","1089","01212","2017",91.6
"426","1089","01212","2018",91.6
"426","1089","01212","2019",91.6
"426","1089","01212","2020",91.6
"426","1089","01212","2021",91.6
"426","1089","01212","2022",91.6
"426","1089","01212","2023",91.6
"426","1089","01213","2014",86.5
"426","1089","01213","2015",86.5
"426","1089","01213","2016",86.5
"426","1089","01213","2017",86.5
"426","1089","01213","2018",86.5
"426","1089","01213","2019",86.5
"426","1089","01213","2020",86.5
"426","1089","01213","2021",86.5
"426","1089","01213","2022",86.5
"426","1089","01213","2023",86.5
"426","1089","01214","2014",94.4
"426","1089","01214","2015",94.4
"426","1089","01214","2016",94.4
"426","1089","01214","2017",94.4
"426","1089","01214","2018",94.4
"426","1089","01214","2019",94.4
"426","1089","01214","2020",94.4
"426","1089","01214","2021",94.4
"426","1089","01214","2022",94.4
"426","1089","01214","2023",94.4
"426","1089","01215","2014",91.9
"426","1089","01215","2015",91.9
"426","1089","01215","2016",91.9
"426","1089","01215","2017",91.9
"426","1089","01215","2018",91.9
"426","1089","01215","2019",91.9
"426","1089","01215","2020",91.9
"426","1089","01215","2021",91.9
"426","1089","01215","2022",91.9
"426","1089","01215","2023",91.9
"426","1089","01216","2014",85.1
"426","1089","01216","2015",85.1
"426","1089","01216","2016",85.1
"426","1089","01216","2017",85.1
"426","1089","01216","2018",85.1
"426","1089","01216","2019",85.1
"426","1089","01216","2020",85.1
"426","1089","01216","2021",85.1
"426","1089","01216","2022",85.1
"426","1089","01216","2023",85.1
"426","1089","01219.01","2014",77.2
"426","1089","01219.01","2015",77.2
"426","1089","01219.01","2016",77.2
"426","1089","01219.01","2017",77.2
"426","1089","01219.01","2018",77.2
"426","1089","01219.01","2019",77.2
"426","1089","01219.01","2020",77.2
"426","1089","01219.01","2021",77.2
"426","1089","01219.01","2022",77.2
"426","1089","01219.01","2023",77.2
"426","1089","01221","2014",91.4
"426","1089","01221","2015",91.4
"426","1089","01221","2016",91.4
"426","1089","01221","2017",91.4
"426","1089","01221","2018",91.4
"426","1089","01221","2019",91.4
"426","1089","01221","2020",91.4
"426","1089","01221","2021",91.4
"426","1089","01221","2022",91.4
"426","1089","01221","2023",91.4
"426","1089","01229","2014",90.8
"426","1089","01229","2015",90.8
"426","1089","01229","2016",90.8
"426","1089","01229","2017",90.8
"426","1089","01229","2018",90.8
"426","1089","01229","2019",90.8
"426","1089","01229","2020",90.8
"426","1089","01229","2021",90.8
"426","1089","01229","2022",90.8
"426","1089","01229","2023",90.8
"426","1089","01231","2014",89.8
"426","1089","01231","2015",89.8
"426","1089","01231","2016",89.8
"426","1089","01231","2017",89.8
"426","1089","01231","2018",89.8
"426","1089","01231","2019",89.8
"426","1089","01231","2020",89.8
"426","1089","01231","2021",89.8
"426","1089","01231","2022",89.8
"426","1089","01231","2023",89.8
"426","1089","01232","2014",95.4
"426","1089","01232","2015",95.4
"426","1089","01232","2016",95.4
"426","1089","01232","2017",95.4
"426","1089","01232","2018",95.4
"426","1089","01232","2019",95.4
"426","1089","01232","2020",95.4
"426","1089","01232","2021",95.4
"426","1089","01232","2022",95.4
"426","1089","01232","2023",95.4
"426","1089","01233","2014",92.4
"426","1089","01233","2015",92.4
"426","1089","01233","2016",92.4
"426","1089","01233","2017",92.4
"426","1089","01233","2018",92.4
"426","1089","01233","2019",92.4
"426","1089","01233","2020",92.4
"426","1089","01233","2021",92.4
"426","1089","01233","2022",92.4
"426","1089","01233","2023",92.4
"426","1089","01234","2014",93.8
"426","1089","01234","2015",93.8
"426","1089","01234","2016",93.8
"426","1089","01234","2017",93.8
"426","1089","01234","2018",93.8
"426","1089","01234","2019",93.8
"426","1089","01234","2020",93.8
"426","1089","01234","2021",93.8
"426","1089","01234","2022",93.8
"426","1089","01234","2023",93.8
"426","1089","01235","2014",91.4
"426","1089","01235","2015",91.4
"426","1089","01235","2016",91.4
"426","1089","01235","2017",91.4
"426","1089","01235","2018",91.4
"426","1089","01235","2019",91.4
"426","1089","01235","2020",91.4
"426","1089","01235","2021",91.4
"426","1089","01235","2022",91.4
"426","1089","01235","2023",91.4
"426","1089","01239.01","2014",89.5
"426","1089","01239.01","2015",89.5
"426","1089","01239.01","2016",89.5
"426","1089","01239.01","2017",89.5
"426","1089","01239.01","2018",89.5
"426","1089","01239.01","2019",89.5
"426","1089","01239.01","2020",89.5
"426","1089","01239.01","2021",89.5
"426","1089","01239.01","2022",89.5
"426","1089","01239.01","2023",89.5
"426","1089","01241.01","2014",90.4
"426","1089","01241.01","2015",90.4
"426","1089","01241.01","2016",90.4
"426","1089","01241.01","2017",90.4
"426","1089","01241.01","2018",90.4
"426","1089","01241.01","2019",90.4
"426","1089","01241.01","2020",90.4
"426","1089","01241.01","2021",90.4
"426","1089","01241.01","2022",90.4
"426","1089","01241.01","2023",90.4
"426","1089","01241.90","2014",84.1
"426","1089","01241.90","2015",84.1
"426","1089","01241.90","2016",84.1
"426","1089","01241.90","2017",84.1
"426","1089","01241.90","2018",84.1
"426","1089","01241.90","2019",84.1
"426","1089","01241.90","2020",84.1
"426","1089","01241.90","2021",84.1
"426","1089","01241.90","2022",84.1
"426","1089","01241.90","2023",84.1
"426","1089","01242","2014",80.8
"426","1089","01242","2015",80.8
"426","1089","01242","2016",80.8
"426","1089","01242","2017",80.8
"426","1089","01242","2018",80.8
"426","1089","01242","2019",80.8
"426","1089","01242","2020",80.8
"426","1089","01242","2021",80.8
"426","1089","01242","2022",80.8
"426","1089","01242","2023",80.8
"426","1089","01243","2014",81.4
"426","1089","01243","2015",81.4
"426","1089","01243","2016",81.4
"426","1089","01243","2017",81.4
"426","1089","01243","2018",81.4
"426","1089","01243","2019",81.4
"426","1089","01243","2020",81.4
"426","1089","01243","2021",81.4
"426","1089","01243","2022",81.4
"426","1089","01243","2023",81.4
"426","1089","01251","2014",90.4
"426","1089","01251","2015",90.4
"426","1089","01251","2016",90.4
"426","1089","01251","2017",90.4
"426","1089","01251","2018",90.4
"426","1089","01251","2019",90.4
"426","1089","01251","2020",90.4
"426","1089","01251","2021",90.4
"426","1089","01251","2022",90.4
"426","1089","01251","2023",90.4
"426","1089","01252","2014",62.9
"426","1089","01252","2015",62.9
"426","1089","01252","2016",62.9
"426","1089","01252","2017",62.9
"426","1089","01252","2018",62.9
"426","1089","01252","2019",62.9
"426","1089","01252","2020",62.9
"426","1089","01252","2021",62.9
"426","1089","01252","2022",62.9
"426","1089","01252","2023",62.9
"426","1089","01253.01","2014",89.8
"426","1089","01253.01","2015",89.8
"426","1089","01253.01","2016",89.8
"426","1089","01253.01","2017",89.8
"426","1089","01253.01","2018",89.8
"426","1089","01253.01","2019",89.8
"426","1089","01253.01","2020",89.8
"426","1089","01253.01","2021",89.8
"426","1089","01253.01","2022",89.8
"426","1089","01253.01","2023",89.8
"426","1089","01253.02","2014",86.5
"426","1089","01253.02","2015",86.5
"426","1089","01253.02","2016",86.5
"426","1089","01253.02","2017",86.5
"426","1089","01253.02","2018",86.5
"426","1089","01253.02","2019",86.5
"426","1089","01253.02","2020",86.5
"426","1089","01253.02","2021",86.5
"426","1089","01253.02","2022",86.5
"426","1089","01253.02","2023",86.5
"426","1089","01254","2014",89.1
"426","1089","01254","2015",89.1
"426","1089","01254","2016",89.1
"426","1089","01254","2017",89.1
"426","1089","01254","2018",89.1
"426","1089","01254","2019",89.1
"426","1089","01254","2020",89.1
"426","1089","01254","2021",89.1
"426","1089","01254","2022",89.1
"426","1089","01254","2023",89.1
"426","1089","01270","2014",88.1
"426","1089","01270","2015",88.1
"426","1089","01270","2016",88.1
"426","1089","01270","2017",88.1
"426","1089","01270","2018",88.1
"426","1089","01270","2019",88.1
"426","1089","01270","2020",88.1
"426","1089","01270","2021",88.1
"426","1089","01270","2022",88.1
"426","1089","01270","2023",88.1
"426","1089","01290.01","2014",73
"426","1089","01290.01","2015",73
"426","1089","01290.01","2016",73
"426","1089","01290.01","2017",73
"426","1089","01290.01","2018",73
"426","1089","01290.01","2019",73
"426","1089","01290.01","2020",73
"426","1089","01290.01","2021",73
"426","1089","01290.01","2022",73
"426","1089","01290.01","2023",73
"426","1089","01290.90","2014",88.7
"426","1089","01290.90","2015",88.7
"426","1089","01290.90","2016",88.7
"426","1089","01290.90","2017",88.7
"426","1089","01290.90","2018",88.7
"426","1089","01290.90","2019",88.7
"426","1089","01290.90","2020",88.7
"426","1089","01290.90","2021",88.7
"426","1089","01290.90","2022",88.7
"426","1089","01290.90","2023",88.7
"426","1089","01311","2014",73
"426","1089","01311","2015",73
"426","1089","01311","2016",73
"426","1089","01311","2017",73
"426","1089","01311","2018",73
"426","1089","01311","2019",73
"426","1089","01311","2020",73
"426","1089","01311","2021",73
"426","1089","01311","2022",73
"426","1089","01311","2023",73
"426","1089","01312","2014",72.6
"426","1089","01312","2015",72.6
"426","1089","01312","2016",72.6
"426","1089","01312","2017",72.6
"426","1089","01312","2018",72.6
"426","1089","01312","2019",72.6
"426","1089","01312","2020",72.6
"426","1089","01312","2021",72.6
"426","1089","01312","2022",72.6
"426","1089","01312","2023",72.6
"426","1089","01313","2014",66.3
"426","1089","01313","2015",66.3
"426","1089","01313","2016",66.3
"426","1089","01313","2017",66.3
"426","1089","01313","2018",66.3
"426","1089","01313","2019",66.3
"426","1089","01313","2020",66.3
"426","1089","01313","2021",66.3
"426","1089","01313","2022",66.3
"426","1089","01313","2023",66.3
"426","1089","01314","2014",37.4
"426","1089","01314","2015",37.4
"426","1089","01314","2016",37.4
"426","1089","01314","2017",37.4
"426","1089","01314","2018",37.4
"426","1089","01314","2019",37.4
"426","1089","01314","2020",37.4
"426","1089","01314","2021",37.4
"426","1089","01314","2022",37.4
"426","1089","01314","2023",37.4
"426","1089","01315","2014",81.7
"426","1089","01315","2015",81.7
"426","1089","01315","2016",81.7
"426","1089","01315","2017",81.7
"426","1089","01315","2018",81.7
"426","1089","01315","2019",81.7
"426","1089","01315","2020",81.7
"426","1089","01315","2021",81.7
"426","1089","01315","2022",81.7
"426","1089","01315","2023",81.7
"426","1089","01316","2014",84
"426","1089","01316","2015",84
"426","1089","01316","2016",84
"426","1089","01316","2017",84
"426","1089","01316","2018",84
"426","1089","01316","2019",84
"426","1089","01316","2020",84
"426","1089","01316","2021",84
"426","1089","01316","2022",84
"426","1089","01316","2023",84
"426","1089","01317","2014",88.9
"426","1089","01317","2015",88.9
"426","1089","01317","2016",88.9
"426","1089","01317","2017",88.9
"426","1089","01317","2018",88.9
"426","1089","01317","2019",88.9
"426","1089","01317","2020",88.9
"426","1089","01317","2021",88.9
"426","1089","01317","2022",88.9
"426","1089","01317","2023",88.9
"426","1089","01318","2014",86.6
"426","1089","01318","2015",86.6
"426","1089","01318","2016",86.6
"426","1089","01318","2017",86.6
"426","1089","01318","2018",86.6
"426","1089","01318","2019",86.6
"426","1089","01318","2020",86.6
"426","1089","01318","2021",86.6
"426","1089","01318","2022",86.6
"426","1089","01318","2023",86.6
"426","1089","01319","2014",78.8
"426","1089","01319","2015",78.8
"426","1089","01319","2016",78.8
"426","1089","01319","2017",78.8
"426","1089","01319","2018",78.8
"426","1089","01319","2019",78.8
"426","1089","01319","2020",78.8
"426","1089","01319","2021",78.8
"426","1089","01319","2022",78.8
"426","1089","01319","2023",78.8
"426","1089","01321","2014",88.9
"426","1089","01321","2015",88.9
"426","1089","01321","2016",88.9
"426","1089","01321","2017",88.9
"426","1089","01321","2018",88.9
"426","1089","01321","2019",88.9
"426","1089","01321","2020",88.9
"426","1089","01321","2021",88.9
"426","1089","01321","2022",88.9
"426","1089","01321","2023",88.9
"426","1089","01322","2014",88.5
"426","1089","01322","2015",88.5
"426","1089","01322","2016",88.5
"426","1089","01322","2017",88.5
"426","1089","01322","2018",88.5
"426","1089","01322","2019",88.5
"426","1089","01322","2020",88.5
"426","1089","01322","2021",88.5
"426","1089","01322","2022",88.5
"426","1089","01322","2023",88.5
"426","1089","01323","2014",86.9
"426","1089","01323","2015",86.9
"426","1089","01323","2016",86.9
"426","1089","01323","2017",86.9
"426","1089","01323","2018",86.9
"426","1089","01323","2019",86.9
"426","1089","01323","2020",86.9
"426","1089","01323","2021",86.9
"426","1089","01323","2022",86.9
"426","1089","01323","2023",86.9
"426","1089","01324","2014",86.9
"426","1089","01324","2015",86.9
"426","1089","01324","2016",86.9
"426","1089","01324","2017",86.9
"426","1089","01324","2018",86.9
"426","1089","01324","2019",86.9
"426","1089","01324","2020",86.9
"426","1089","01324","2021",86.9
"426","1089","01324","2022",86.9
"426","1089","01324","2023",86.9
"426","1089","01329","2014",81.4
"426","1089","01329","2015",81.4
"426","1089","01329","2016",81.4
"426","1089","01329","2017",81.4
"426","1089","01329","2018",81.4
"426","1089","01329","2019",81.4
"426","1089","01329","2020",81.4
"426","1089","01329","2021",81.4
"426","1089","01329","2022",81.4
"426","1089","01329","2023",81.4
"426","1089","01330","2014",81.1
"426","1089","01330","2015",81.1
"426","1089","01330","2016",81.1
"426","1089","01330","2017",81.1
"426","1089","01330","2018",81.1
"426","1089","01330","2019",81.1
"426","1089","01330","2020",81.1
"426","1089","01330","2021",81.1
"426","1089","01330","2022",81.1
"426","1089","01330","2023",81.1
"426","1089","01341","2014",84.6
"426","1089","01341","2015",84.6
"426","1089","01341","2016",84.6
"426","1089","01341","2017",84.6
"426","1089","01341","2018",84.6
"426","1089","01341","2019",84.6
"426","1089","01341","2020",84.6
"426","1089","01341","2021",84.6
"426","1089","01341","2022",84.6
"426","1089","01341","2023",84.6
"426","1089","01342.01","2014",84.8
"426","1089","01342.01","2015",84.8
"426","1089","01342.01","2016",84.8
"426","1089","01342.01","2017",84.8
"426","1089","01342.01","2018",84.8
"426","1089","01342.01","2019",84.8
"426","1089","01342.01","2020",84.8
"426","1089","01342.01","2021",84.8
"426","1089","01342.01","2022",84.8
"426","1089","01342.01","2023",84.8
"426","1089","01342.02","2014",83.1
"426","1089","01342.02","2015",83.1
"426","1089","01342.02","2016",83.1
"426","1089","01342.02","2017",83.1
"426","1089","01342.02","2018",83.1
"426","1089","01342.02","2019",83.1
"426","1089","01342.02","2020",83.1
"426","1089","01342.02","2021",83.1
"426","1089","01342.02","2022",83.1
"426","1089","01342.02","2023",83.1
"426","1089","01343","2014",86.9
"426","1089","01343","2015",86.9
"426","1089","01343","2016",86.9
"426","1089","01343","2017",86.9
"426","1089","01343","2018",86.9
"426","1089","01343","2019",86.9
"426","1089","01343","2020",86.9
"426","1089","01343","2021",86.9
"426","1089","01343","2022",86.9
"426","1089","01343","2023",86.9
"426","1089","01344.01","2014",86.1
"426","1089","01344.01","2015",86.1
"426","1089","01344.01","2016",86.1
"426","1089","01344.01","2017",86.1
"426","1089","01344.01","2018",86.1
"426","1089","01344.01","2019",86.1
"426","1089","01344.01","2020",86.1
"426","1089","01344.01","2021",86.1
"426","1089","01344.01","2022",86.1
"426","1089","01344.01","2023",86.1
"426","1089","01344.02","2014",81.9
"426","1089","01344.02","2015",81.9
"426","1089","01344.02","2016",81.9
"426","1089","01344.02","2017",81.9
"426","1089","01344.02","2018",81.9
"426","1089","01344.02","2019",81.9
"426","1089","01344.02","2020",81.9
"426","1089","01344.02","2021",81.9
"426","1089","01344.02","2022",81.9
"426","1089","01344.02","2023",81.9
"426","1089","01345","2014",87.7
"426","1089","01345","2015",87.7
"426","1089","01345","2016",87.7
"426","1089","01345","2017",87.7
"426","1089","01345","2018",87.7
"426","1089","01345","2019",87.7
"426","1089","01345","2020",87.7
"426","1089","01345","2021",87.7
"426","1089","01345","2022",87.7
"426","1089","01345","2023",87.7
"426","1089","01346","2014",85.1
"426","1089","01346","2015",85.1
"426","1089","01346","2016",85.1
"426","1089","01346","2017",85.1
"426","1089","01346","2018",85.1
"426","1089","01346","2019",85.1
"426","1089","01346","2020",85.1
"426","1089","01346","2021",85.1
"426","1089","01346","2022",85.1
"426","1089","01346","2023",85.1
"426","1089","01349.10","2014",83.7
"426","1089","01349.10","2015",83.7
"426","1089","01349.10","2016",83.7
"426","1089","01349.10","2017",83.7
"426","1089","01349.10","2018",83.7
"426","1089","01349.10","2019",83.7
"426","1089","01349.10","2020",83.7
"426","1089","01349.10","2021",83.7
"426","1089","01349.10","2022",83.7
"426","1089","01349.10","2023",83.7
"426","1089","01349.20","2014",82.9
"426","1089","01349.20","2015",82.9
"426","1089","01349.20","2016",82.9
"426","1089","01349.20","2017",82.9
"426","1089","01349.20","2018",82.9
"426","1089","01349.20","2019",82.9
"426","1089","01349.20","2020",82.9
"426","1089","01349.20","2021",82.9
"426","1089","01349.20","2022",82.9
"426","1089","01349.20","2023",82.9
"426","1089","01351.01","2014",82.7
"426","1089","01351.01","2015",82.7
"426","1089","01351.01","2016",82.7
"426","1089","01351.01","2017",82.7
"426","1089","01351.01","2018",82.7
"426","1089","01351.01","2019",82.7
"426","1089","01351.01","2020",82.7
"426","1089","01351.01","2021",82.7
"426","1089","01351.01","2022",82.7
"426","1089","01351.01","2023",82.7
"426","1089","01351.02","2014",86.9
"426","1089","01351.02","2015",86.9
"426","1089","01351.02","2016",86.9
"426","1089","01351.02","2017",86.9
"426","1089","01351.02","2018",86.9
"426","1089","01351.02","2019",86.9
"426","1089","01351.02","2020",86.9
"426","1089","01351.02","2021",86.9
"426","1089","01351.02","2022",86.9
"426","1089","01351.02","2023",86.9
"426","1089","01352","2014",83.3
"426","1089","01352","2015",83.3
"426","1089","01352","2016",83.3
"426","1089","01352","2017",83.3
"426","1089","01352","2018",83.3
"426","1089","01352","2019",83.3
"426","1089","01352","2020",83.3
"426","1089","01352","2021",83.3
"426","1089","01352","2022",83.3
"426","1089","01352","2023",83.3
"426","1089","01353.01","2014",86.1
"426","1089","01353.01","2015",86.1
"426","1089","01353.01","2016",86.1
"426","1089","01353.01","2017",86.1
"426","1089","01353.01","2018",86.1
"426","1089","01353.01","2019",86.1
"426","1089","01353.01","2020",86.1
"426","1089","01353.01","2021",86.1
"426","1089","01353.01","2022",86.1
"426","1089","01353.01","2023",86.1
"426","1089","01354","2014",91
"426","1089","01354","2015",91
"426","1089","01354","2016",91
"426","1089","01354","2017",91
"426","1089","01354","2018",91
"426","1089","01354","2019",91
"426","1089","01354","2020",91
"426","1089","01354","2021",91
"426","1089","01354","2022",91
"426","1089","01354","2023",91
"426","1089","01355.01","2014",85.1
"426","1089","01355.01","2015",85.1
"426","1089","01355.01","2016",85.1
"426","1089","01355.01","2017",85.1
"426","1089","01355.01","2018",85.1
"426","1089","01355.01","2019",85.1
"426","1089","01355.01","2020",85.1
"426","1089","01355.01","2021",85.1
"426","1089","01355.01","2022",85.1
"426","1089","01355.01","2023",85.1
"426","1089","01355.02","2014",87.2
"426","1089","01355.02","2015",87.2
"426","1089","01355.02","2016",87.2
"426","1089","01355.02","2017",87.2
"426","1089","01355.02","2018",87.2
"426","1089","01355.02","2019",87.2
"426","1089","01355.02","2020",87.2
"426","1089","01355.02","2021",87.2
"426","1089","01355.02","2022",87.2
"426","1089","01355.02","2023",87.2
"426","1089","01355.90","2014",86.1
"426","1089","01355.90","2015",86.1
"426","1089","01355.90","2016",86.1
"426","1089","01355.90","2017",86.1
"426","1089","01355.90","2018",86.1
"426","1089","01355.90","2019",86.1
"426","1089","01355.90","2020",86.1
"426","1089","01355.90","2021",86.1
"426","1089","01355.90","2022",86.1
"426","1089","01355.90","2023",86.1
"426","1089","01356","2014",3.2
"426","1089","01356","2015",3.2
"426","1089","01356","2016",3.2
"426","1089","01356","2017",3.2
"426","1089","01356","2018",3.2
"426","1089","01356","2019",3.2
"426","1089","01356","2020",3.2
"426","1089","01356","2021",3.2
"426","1089","01356","2022",3.2
"426","1089","01356","2023",3.2
"426","1089","01359.01","2014",80.6
"426","1089","01359.01","2015",80.6
"426","1089","01359.01","2016",80.6
"426","1089","01359.01","2017",80.6
"426","1089","01359.01","2018",80.6
"426","1089","01359.01","2019",80.6
"426","1089","01359.01","2020",80.6
"426","1089","01359.01","2021",80.6
"426","1089","01359.01","2022",80.6
"426","1089","01359.01","2023",80.6
"426","1089","01359.02","2014",85.6
"426","1089","01359.02","2015",85.6
"426","1089","01359.02","2016",85.6
"426","1089","01359.02","2017",85.6
"426","1089","01359.02","2018",85.6
"426","1089","01359.02","2019",85.6
"426","1089","01359.02","2020",85.6
"426","1089","01359.02","2021",85.6
"426","1089","01359.02","2022",85.6
"426","1089","01359.02","2023",85.6
"426","1089","01359.90","2014",83.7
"426","1089","01359.90","2015",83.7
"426","1089","01359.90","2016",83.7
"426","1089","01359.90","2017",83.7
"426","1089","01359.90","2018",83.7
"426","1089","01359.90","2019",83.7
"426","1089","01359.90","2020",83.7
"426","1089","01359.90","2021",83.7
"426","1089","01359.90","2022",83.7
"426","1089","01359.90","2023",83.7
"426","1089","01371","2014",4.8
"426","1089","01371","2015",4.8
"426","1089","01371","2016",4.8
"426","1089","01371","2017",4.8
"426","1089","01371","2018",4.8
"426","1089","01371","2019",4.8
"426","1089","01371","2020",4.8
"426","1089","01371","2021",4.8
"426","1089","01371","2022",4.8
"426","1089","01371","2023",4.8
"426","1089","01372","2014",4.7
"426","1089","01372","2015",4.7
"426","1089","01372","2016",4.7
"426","1089","01372","2017",4.7
"426","1089","01372","2018",4.7
"426","1089","01372","2019",4.7
"426","1089","01372","2020",4.7
"426","1089","01372","2021",4.7
"426","1089","01372","2022",4.7
"426","1089","01372","2023",4.7
"426","1089","01373","2014",43.4
"426","1089","01373","2015",43.4
"426","1089","01373","2016",43.4
"426","1089","01373","2017",43.4
"426","1089","01373","2018",43.4
"426","1089","01373","2019",43.4
"426","1089","01373","2020",43.4
"426","1089","01373","2021",43.4
"426","1089","01373","2022",43.4
"426","1089","01373","2023",43.4
"426","1089","01374","2014",5
"426","1089","01374","2015",5
"426","1089","01374","2016",5
"426","1089","01374","2017",5
