"measuredElementSuaFbs","timePointYears","geographicAreaM49","measuredItemFbsSua","Value","flagObservationStatus","flagMethod"
"271","2015","426","S2733",1091.278204131,"I","s"
"281","2015","426","S2733",3412.912694419,"I","s"
"5910","2015","426","S2734",1.78,"I","s"
"5141","2015","426","S2734",19940.030454,"I","s"
"5610","2015","426","S2734",18181.810454,"I","s"
"5510","2015","426","S2734",1760,"I","s"
"5071","2015","426","S2734",0,"I","s"
"664","2015","426","S2734",37.7765097492516,"I","s"
"674","2015","426","S2734",3.16401642160625,"I","s"
"684","2015","426","S2734",2.68834107527847,"I","s"
"5166","2015","426","S2734",0.00000000000363797880709171,"I","s"
"261","2015","426","S2734",29019.28004957,"I","s"
"271","2015","426","S2734",2430.544251692,"I","s"
"281","2015","426","S2734",2065.138443178,"I","s"
"5141","2015","426","S2735",6490.832509,"I","s"
"5610","2015","426","S2735",1053.691139,"I","s"
"5510","2015","426","S2735",5437.14137,"I","s"
"5071","2015","426","S2735",0,"I","s"
"664","2015","426","S2735",9.10502172854412,"I","s"
"674","2015","426","S2735",1.50648849384134,"I","s"
"684","2015","426","S2735",0.29291939965922,"I","s"
"5166","2015","426","S2735",0,"I","s"
"261","2015","426","S2735",6994.32470474,"I","s"
"271","2015","426","S2735",1157.259148196,"I","s"
"281","2015","426","S2735",225.01576104,"I","s"
"5910","2015","426","S2736",0.048,"I","s"
"5141","2015","426","S2736",8884.710205,"I","s"
"5610","2015","426","S2736",5315.068097,"I","s"
"5016","2015","426","S2736",323.964836,"I","s"
"5510","2015","426","S2736",3893.654944,"I","s"
"664","2015","426","S2736",14.0778496502457,"I","s"
"674","2015","426","S2736",2.02259595944104,"I","s"
"684","2015","426","S2736",0.41847846914798,"I","s"
"5166","2015","426","S2736",0.00000000000181898940354586,"I","s"
"261","2015","426","S2736",10814.36755825,"I","s"
"271","2015","426","S2736",1553.724231374,"I","s"
"281","2015","426","S2736",321.468128515,"I","s"
"5910","2015","426","S2737",8.25,"I","s"
"5141","2015","426","S2737",1518.356333,"I","s"
"5610","2015","426","S2737",279.801559,"I","s"
"5165","2015","426","S2737",64.72514,"I","s"
"5016","2015","426","S2737",90.685582,"I","s"
"5510","2015","426","S2737",1395.409496,"I","s"
"5071","2015","426","S2737",0,"I","s"
"664","2015","426","S2737",16.2012237231862,"I","s"
"674","2015","426","S2737",0.0376282062313658,"I","s"
"684","2015","426","S2737",1.78093052296031,"I","s"
"5166","2015","426","S2737",-6.80600000000004,"I","s"
"261","2015","426","S2737",12445.50784309,"I","s"
"271","2015","426","S2737",28.905355779,"I","s"
"281","2015","426","S2737",1368.080903653,"I","s"
"5910","2015","426","S2740",0.072,"I","s"
"5520","2015","426","S2740",6.04325,"I","s"
"5141","2015","426","S2740",26.89607,"I","s"
"5610","2015","426","S2740",33.01132,"I","s"
"664","2015","426","S2740",0.289917670452562,"I","s"
"674","2015","426","S2740",0.00016558421274243,"I","s"
"684","2015","426","S2740",0.0328810646369286,"I","s"
"5166","2015","426","S2740",0,"I","s"
"261","2015","426","S2740",222.7098831,"I","s"
"271","2015","426","S2740",0.12719901,"I","s"
"281","2015","426","S2740",25.25868137,"I","s"
"5910","2015","426","S2744",14.8,"I","s"
"5141","2015","426","S2744",1991.947589,"I","s"
"5610","2015","426","S2744",843.586306,"I","s"
"5016","2015","426","S2744",125.988606,"I","s"
"5510","2015","426","S2744",1401.975637,"I","s"
"5525","2015","426","S2744",109.134182,"I","s"
"5071","2015","426","S2744",0,"I","s"
"664","2015","426","S2744",3.26795380404034,"I","s"
"674","2015","426","S2744",0.273665187288869,"I","s"
"684","2015","426","S2744",0.224043483736833,"I","s"
"5166","2015","426","S2744",3.69156599999997,"I","s"
"261","2015","426","S2744",2510.38720247,"I","s"
"271","2015","426","S2744",210.224998616,"I","s"
"281","2015","426","S2744",172.106439716,"I","s"
"5910","2015","426","S2745",0.1,"I","s"
"5141","2015","426","S2745",13.42948,"I","s"
"5610","2015","426","S2745",13.52948,"I","s"
"5071","2015","426","S2745",0,"I","s"
"664","2015","426","S2745",0.0520967531315992,"I","s"
"674","2015","426","S2745",0.0000699285276934217,"I","s"
"684","2015","426","S2745",0,"I","s"
"5166","2015","426","S2745",0,"I","s"
"261","2015","426","S2745",40.0198504,"I","s"
"271","2015","426","S2745",0.05371792,"I","s"
"281","2015","426","S2745",0,"I","s"
"5910","2015","426","S2805",65.12892,"I","s"
"5520","2015","426","S2805",2157.770481,"I","s"
"5141","2015","426","S2805",7852.74146,"I","s"
"5610","2015","426","S2805",10083.727717,"I","s"
"5071","2015","426","S2805",0,"I","s"
"664","2015","426","S2805",36.7827775636553,"I","s"
"674","2015","426","S2805",0.689751740647777,"I","s"
"684","2015","426","S2805",0.0782195804718835,"I","s"
"5166","2015","426","S2805",8.0868559999999,"I","s"
"261","2015","426","S2805",28255.91168178,"I","s"
"271","2015","426","S2805",529.855697612,"I","s"
"281","2015","426","S2805",60.086967434,"I","s"
"5910","2015","426","S2848",815.35726,"I","s"
"5520","2015","426","S2848",15187.814154,"I","s"
"5141","2015","426","S2848",160909.411157,"I","s"
"5610","2015","426","S2848",4746.295904,"I","s"
"5016","2015","426","S2848",7833.713333,"I","s"
"5510","2015","426","S2848",180000,"I","s"
"5071","2015","426","S2848",0,"I","s"
"664","2015","426","S2848",146.388251832845,"I","s"
"674","2015","426","S2848",7.56233160070909,"I","s"
"684","2015","426","S2848",7.64710007125742,"I","s"
"5166","2015","426","S2848",0.0000000000291038304567337,"I","s"
"261","2015","426","S2848",112452.99536939,"I","s"
"271","2015","426","S2848",5809.256069588,"I","s"
"281","2015","426","S2848",5874.373784341,"I","s"
"5910","2015","426","S2899",100.52916,"I","s"
"5141","2015","426","S2899",6299.861691,"I","s"
"5610","2015","426","S2899",6400.390851,"I","s"
"5071","2015","426","S2899",0,"I","s"
"664","2015","426","S2899",3.36240535033312,"I","s"
"674","2015","426","S2899",0.0984118639121887,"I","s"
"684","2015","426","S2899",0.0410049432967453,"I","s"
"5166","2015","426","S2899",0,"I","s"
"261","2015","426","S2899",2582.94329331,"I","s"
"271","2015","426","S2899",75.598340292,"I","s"
"281","2015","426","S2899",31.499308455,"I","s"
"664","2015","426","S2901",2084.61878104793,"I","s"
"674","2015","426","S2901",58.6800585107825,"I","s"
"684","2015","426","S2901",47.951024243741,"I","s"
"261","2015","426","S2901",1601369.12079395,"I","s"
"271","2015","426","S2901",45077.0349763,"I","s"
"281","2015","426","S2901",36835.171126957,"I","s"
"5910","2015","426","S2903",36751.5528019917,"I","s"
"5520","2015","426","S2903",18729.557774,"I","s"
"5141","2015","426","S2903",639640.134485024,"I","s"
"5610","2015","426","S2903",431012.611461421,"I","s"
"5165","2015","426","S2903",1716.72882702487,"I","s"
"5016","2015","426","S2903",18922.043153,"I","s"
"5510","2015","426","S2903",308057.057139,"I","s"
"5525","2015","426","S2903",3820.676722,"I","s"
"5071","2015","426","S2903",13890.511133,"I","s"
"664","2015","426","S2903",1795.79936831759,"I","s"
"674","2015","426","S2903",41.3048339679872,"I","s"
"684","2015","426","S2903",29.3866124226194,"I","s"
"261","2015","426","S2903",1379502.90082269,"I","s"
"271","2015","426","S2903",31729.679429735,"I","s"
"281","2015","426","S2903",22574.301894501,"I","s"
"5910","2015","426","S2905",35396.3924460541,"I","s"
"5520","2015","426","S2905",14317.816889,"I","s"
"5141","2015","426","S2905",325501.183801423,"I","s"
"5610","2015","426","S2905",312687.081309905,"I","s"
"5165","2015","426","S2905",1716.72882702487,"I","s"
"5016","2015","426","S2905",5414.81329,"I","s"
"5510","2015","426","S2905",82944.972043,"I","s"
"5525","2015","426","S2905",3189.540937,"I","s"
"5071","2015","426","S2905",6038.002215,"I","s"
"664","2015","426","S2905",1348.19057087168,"I","s"
"674","2015","426","S2905",35.47308145641,"I","s"
"684","2015","426","S2905",13.1219344974947,"I","s"
"261","2015","426","S2905",1035657.34357156,"I","s"
"271","2015","426","S2905",27249.825138363,"I","s"
"281","2015","426","S2905",10080.049599671,"I","s"
"5910","2015","426","S2907",19.003,"I","s"
"5520","2015","426","S2907",2483.329339,"I","s"
"5141","2015","426","S2907",117281.74726,"I","s"
"5610","2015","426","S2907",12323.680096,"I","s"
"5016","2015","426","S2907",9375.564179,"I","s"
"5510","2015","426","S2907",124591.472063,"I","s"
"5071","2015","426","S2907",7747.801381,"I","s"
"664","2015","426","S2907",104.632367086954,"I","s"
"674","2015","426","S2907",2.49879405367624,"I","s"
"684","2015","426","S2907",0.15511069282012,"I","s"
"261","2015","426","S2907",80376.82631085,"I","s"
"271","2015","426","S2907",1919.531606047,"I","s"
"281","2015","426","S2907",119.153427977,"I","s"
"5910","2015","426","S2909",334.8377,"I","s"
"5520","2015","426","S2909",0,"I","s"
"5141","2015","426","S2909",39608.241437,"I","s"
"5610","2015","426","S2909",40186.927331,"I","s"
"5071","2015","426","S2909",243.848194,"I","s"
"664","2015","426","S2909",102.18615040961,"I","s"
"674","2015","426","S2909",0.0000757943159776025,"I","s"
"684","2015","426","S2909",0,"I","s"
"261","2015","426","S2909",78497.68376187,"I","s"
"271","2015","426","S2909",0.05822392,"I","s"
"281","2015","426","S2909",0,"I","s"
"5910","2015","426","S2911",1.79,"I","s"
"5520","2015","426","S2911",1726.017721,"I","s"
"5141","2015","426","S2911",4051.1738,"I","s"
"5610","2015","426","S2911",1725.55786,"I","s"
"5016","2015","426","S2911",219.643928,"I","s"
"5510","2015","426","S2911",4658,"I","s"
"5525","2015","426","S2911",631.135785,"I","s"
"5071","2015","426","S2911",-246.176374,"I","s"
"664","2015","426","S2911",17.7883696112866,"I","s"
"674","2015","426","S2911",1.15350744488003,"I","s"
"684","2015","426","S2911",0.0747247029104669,"I","s"
"261","2015","426","S2911",13664.72664631,"I","s"
"271","2015","426","S2911",886.105037348,"I","s"
"281","2015","426","S2911",57.402261214,"I","s"
"5141","2015","426","S2912",45.80788,"I","s"
"5610","2015","426","S2912",45.80788,"I","s"
"5071","2015","426","S2912",0,"I","s"
"664","2015","426","S2912",0.27049411973112,"I","s"
"674","2015","426","S2912",0.00705479317646752,"I","s"
"684","2015","426","S2912",0.0246055538854714,"I","s"
"261","2015","426","S2912",207.7890378,"I","s"
"271","2015","426","S2912",5.41937358,"I","s"
"281","2015","426","S2912",18.90157306,"I","s"
"5910","2015","426","S2913",104.95256,"I","s"
"5520","2015","426","S2913",147.789005,"I","s"
"5141","2015","426","S2913",1199.41333,"I","s"
"5610","2015","426","S2913",3161.165495,"I","s"
"5071","2015","426","S2913",0,"I","s"
"664","2015","426","S2913",7.40162119329615,"I","s"
"674","2015","426","S2913",0.374919174379624,"I","s"
"684","2015","426","S2913",0.59793113290401,"I","s"
"261","2015","426","S2913",5685.80103495,"I","s"
"271","2015","426","S2913",288.006610179,"I","s"
"281","2015","426","S2913",459.320649559,"I","s"
"5910","2015","426","S2914",18.18,"I","s"
"5141","2015","426","S2914",11505.848116,"I","s"
"5610","2015","426","S2914",10974.781396,"I","s"
"5510","2015","426","S2914",646.76,"I","s"
"5071","2015","426","S2914",47.57552,"I","s"
"664","2015","426","S2914",130.540151763213,"I","s"
"674","2015","426","S2914",0.00606789871370494,"I","s"
"684","2015","426","S2914",14.7617356650918,"I","s"
"261","2015","426","S2914",100278.7511836,"I","s"
"271","2015","426","S2914",4.661257836,"I","s"
"281","2015","426","S2914",11339.71730386,"I","s"
"5910","2015","426","S2918",39.41445,"I","s"
"5141","2015","426","S2918",49031.73504375,"I","s"
"5610","2015","426","S2918",19806.19831475,"I","s"
"5016","2015","426","S2918",2674.627249,"I","s"
"5510","2015","426","S2918",31936.412141,"I","s"
"5071","2015","426","S2918",-0.0125,"I","s"
"664","2015","426","S2918",15.4357556795168,"I","s"
"674","2015","426","S2918",0.879881984518413,"I","s"
"684","2015","426","S2918",0.130066336857101,"I","s"
"261","2015","426","S2918",11857.48815372,"I","s"
"271","2015","426","S2918",675.91055629,"I","s"
"281","2015","426","S2918",99.914774534,"I","s"
"5910","2015","426","S2919",530.695229767442,"I","s"
"5141","2015","426","S2919",26463.642114,"I","s"
"5610","2015","426","S2919",13182.6516227442,"I","s"
"5016","2015","426","S2919",1237.394507,"I","s"
"5510","2015","426","S2919",14775.120892,"I","s"
"5071","2015","426","S2919",0,"I","s"
"664","2015","426","S2919",17.6193228736561,"I","s"
"674","2015","426","S2919",0.19102717622641,"I","s"
"684","2015","426","S2919",0.136789980131009,"I","s"
"261","2015","426","S2919",13534.86778287,"I","s"
"271","2015","426","S2919",146.743867043,"I","s"
"281","2015","426","S2919",105.079764323,"I","s"
"5910","2015","426","S2922",29.6538761702128,"I","s"
"5520","2015","426","S2922",54.60482,"I","s"
"5141","2015","426","S2922",694.387522851064,"I","s"
"5610","2015","426","S2922",772.834839021277,"I","s"
"5071","2015","426","S2922",0,"I","s"
"664","2015","426","S2922",1.43939782211912,"I","s"
"674","2015","426","S2922",0.0872696850649353,"I","s"
"684","2015","426","S2922",0.0923565481956536,"I","s"
"261","2015","426","S2922",1105.72122147,"I","s"
"271","2015","426","S2922",67.039105718,"I","s"
"281","2015","426","S2922",70.946748503,"I","s"
"5910","2015","426","S2923",25.04988,"I","s"
"5141","2015","426","S2923",1363.385208,"I","s"
"5610","2015","426","S2923",1447.751685,"I","s"
"5071","2015","426","S2923",59.472697,"I","s"
"664","2015","426","S2923",5.95315813616191,"I","s"
"674","2015","426","S2923",0.19636412857364,"I","s"
"684","2015","426","S2923",0.248836879389047,"I","s"
"261","2015","426","S2923",4573.11605226,"I","s"
"271","2015","426","S2923",150.843624162,"I","s"
"281","2015","426","S2923",191.152309665,"I","s"
"5910","2015","426","S2924",151.0185,"I","s"
"5141","2015","426","S2924",56553.563361,"I","s"
"5610","2015","426","S2924",8257.602861,"I","s"
"5510","2015","426","S2924",48504.32,"I","s"
"5071","2015","426","S2924",0,"I","s"
"664","2015","426","S2924",40.7872929901204,"I","s"
"674","2015","426","S2924",0.330435258077875,"I","s"
"684","2015","426","S2924",0,"I","s"
"261","2015","426","S2924",31332.11314652,"I","s"
"271","2015","426","S2924",253.834813117,"I","s"
"281","2015","426","S2924",0,"I","s"
"5910","2015","426","S2928",100.56516,"I","s"
"5141","2015","426","S2928",6340.005611,"I","s"
"5610","2015","426","S2928",6440.570771,"I","s"
"5071","2015","426","S2928",0,"I","s"
"664","2015","426","S2928",3.55471576024676,"I","s"
"674","2015","426","S2928",0.106355119973839,"I","s"
"684","2015","426","S2928",0.0425204329400865,"I","s"
"261","2015","426","S2928",2730.67291891,"I","s"
"271","2015","426","S2928",81.700216132,"I","s"
"281","2015","426","S2928",32.663482135,"I","s"
"5910","2015","426","S2941",845.33126,"I","s"
"5520","2015","426","S2941",15193.857404,"I","s"
"5141","2015","426","S2941",215760.349922,"I","s"
"5610","2015","426","S2941",41765.554384,"I","s"
"5165","2015","426","S2941",64.72514,"I","s"
"5016","2015","426","S2941",8374.352357,"I","s"
"5510","2015","426","S2941",198579.081447,"I","s"
"5525","2015","426","S2941",109.134182,"I","s"
"5071","2015","426","S2941",0,"I","s"
"664","2015","426","S2941",288.819412730334,"I","s"
"674","2015","426","S2941",17.3752245427953,"I","s"
"684","2015","426","S2941",18.5644118211216,"I","s"
"261","2015","426","S2941",221866.21997126,"I","s"
"271","2015","426","S2941",13347.355546565,"I","s"
"281","2015","426","S2941",14260.869232456,"I","s"
"5910","2015","426","S2943",6.804,"I","s"
"5141","2015","426","S2943",42429.028568,"I","s"
"5610","2015","426","S2943",30547.791198,"I","s"
"5510","2015","426","S2943",11888.04137,"I","s"
"5071","2015","426","S2943",0,"I","s"
"664","2015","426","S2943",108.594216049564,"I","s"
"674","2015","426","S2943",7.47883800491223,"I","s"
"684","2015","426","S2943",8.46097820938214,"I","s"
"261","2015","426","S2943",83420.25211496,"I","s"
"271","2015","426","S2943",5745.117692198,"I","s"
"281","2015","426","S2943",6499.581294861,"I","s"
"5910","2015","426","S2945",0.048,"I","s"
"5141","2015","426","S2945",8884.710205,"I","s"
"5610","2015","426","S2945",5315.068097,"I","s"
"5016","2015","426","S2945",323.964836,"I","s"
"5510","2015","426","S2945",3893.654944,"I","s"
"664","2015","426","S2945",14.0778496502457,"I","s"
"674","2015","426","S2945",2.02259595944104,"I","s"
"684","2015","426","S2945",0.41847846914798,"I","s"
"261","2015","426","S2945",10814.36755825,"I","s"
"271","2015","426","S2945",1553.724231374,"I","s"
"281","2015","426","S2945",321.468128515,"I","s"
"5910","2015","426","S2946",8.322,"I","s"
"5520","2015","426","S2946",6.04325,"I","s"
"5141","2015","426","S2946",1545.252403,"I","s"
"5610","2015","426","S2946",312.812879,"I","s"
"5165","2015","426","S2946",64.72514,"I","s"
"5016","2015","426","S2946",90.685582,"I","s"
"5510","2015","426","S2946",1395.409496,"I","s"
"5071","2015","426","S2946",0,"I","s"
"664","2015","426","S2946",16.4911413936387,"I","s"
"674","2015","426","S2946",0.0377937904441082,"I","s"
"684","2015","426","S2946",1.81381158759724,"I","s"
"261","2015","426","S2946",12668.21772619,"I","s"
"271","2015","426","S2946",29.032554789,"I","s"
"281","2015","426","S2946",1393.339585023,"I","s"
"5910","2015","426","S2948",815.35726,"I","s"
"5520","2015","426","S2948",15187.814154,"I","s"
"5141","2015","426","S2948",160909.411157,"I","s"
"5610","2015","426","S2948",4746.295904,"I","s"
"5016","2015","426","S2948",7833.713333,"I","s"
"5510","2015","426","S2948",180000,"I","s"
"5071","2015","426","S2948",0,"I","s"
"664","2015","426","S2948",146.388251832845,"I","s"
"674","2015","426","S2948",7.56233160070909,"I","s"
"684","2015","426","S2948",7.64710007125742,"I","s"
"261","2015","426","S2948",112452.99536939,"I","s"
"271","2015","426","S2948",5809.256069588,"I","s"
"281","2015","426","S2948",5874.373784341,"I","s"
"5910","2015","426","S2949",14.8,"I","s"
"5141","2015","426","S2949",1991.947589,"I","s"
"5610","2015","426","S2949",843.586306,"I","s"
"5016","2015","426","S2949",125.988606,"I","s"
"5510","2015","426","S2949",1401.975637,"I","s"
"5525","2015","426","S2949",109.134182,"I","s"
"5071","2015","426","S2949",0,"I","s"
"664","2015","426","S2949",3.26795380404034,"I","s"
"674","2015","426","S2949",0.273665187288869,"I","s"
"684","2015","426","S2949",0.224043483736833,"I","s"
"261","2015","426","S2949",2510.38720247,"I","s"
"271","2015","426","S2949",210.224998616,"I","s"
"281","2015","426","S2949",172.106439716,"I","s"
