"geographicAreaM49","measuredItemFbsSua","measuredElementSuaFbs","timePointYears","Value","flagObservationStatus","flagMethod"
"426","23220.03","5910","2021",0.045,"I","s"
"426","23311","5910","2021",0.003,"I","s"
"426","23320","5910","2021",12.532,"I","s"
"426","2351f","5910","2021",35.64,"I","s"
"426","23670.01","5910","2021",41.106088,"I","s"
"426","23710","5910","2021",10.31487,"I","s"
"426","23911","5910","2021",4.030344,"I","s"
"426","23912.02","5910","2021",0.120494,"I","s"
"426","23914","5910","2021",0.005,"I","s"
"426","23991.01","5910","2021",0.993419,"I","s"
"426","23991.03","5910","2021",0.026,"I","s"
"426","23993.02","5910","2021",0.3,"I","s"
"426","23999.02","5910","2021",0,"I","s"
"426","24310.01","5910","2021",54.669,"I","s"
"426","24320","5910","2021",0.024,"I","s"
"426","24490","5910","2021",25.216698,"I","s"
"426","25090","5910","2021",0.06,"I","s"
"426","26150.01","5910","2021",0.004,"I","s"
"426","26160","5910","2021",860.054,"I","s"
"426","34550","5910","2021",10.69,"I","s"
"426","35410.90","5910","2021",3.535055,"I","s"
"426","39170.01","5910","2021",157.131,"I","s"
"426","F0235","5910","2021",0.426,"I","s"
"426","F0623","5910","2021",0.004,"I","s"
"426","F0665","5910","2021",0.28918970212766,"I","s"
"426","F0769","5910","2021",0,"I","s"
"426","F0994","5910","2021",151.196,"I","s"
"426","F1232","5910","2021",326.855911,"I","s"
"426","F1294","5910","2021",0.074961,"I","s"
"426","0111","5910","2022",39993.7383593137,"I","s"
"426","0112","5910","2022",10536.9261600129,"I","s"
"426","0115","5910","2022",0.0315,"I","s"
"426","0117","5910","2022",0.11532,"I","s"
"426","01219.01","5910","2022",0.414,"I","s"
"426","01243","5910","2022",0.01,"I","s"
"426","01251","5910","2022",0.5,"I","s"
"426","01290.90","5910","2022",11.526375,"I","s"
"426","01314","5910","2022",0.05283,"I","s"
"426","01349.20","5910","2022",2041.72,"I","s"
"426","01353.01","5910","2022",243,"I","s"
"426","01620","5910","2022",134.68976,"I","s"
"426","01651","5910","2022",0.002,"I","s"
"426","01699","5910","2022",21.52436,"I","s"
"426","01701","5910","2022",44.31661,"I","s"
"426","01704","5910","2022",0.226,"I","s"
"426","01705","5910","2022",8.3245,"I","s"
"426","01707","5910","2022",0.51,"I","s"
"426","01709.90","5910","2022",0.3633,"I","s"
"426","01919.96","5910","2022",8,"I","s"
"426","01921.02","5910","2022",0,"I","s"
"426","01929.02","5910","2022",96.55604,"I","s"
"426","01950.02","5910","2022",0.019,"I","s"
"426","01990.01","5910","2022",0.0001,"I","s"
"426","02211","5910","2022",0,"I","s"
"426","02910","5910","2022",0.10782,"I","s"
"426","02941","5910","2022",5335.5104,"I","s"
"426","02942.90","5910","2022",15.575,"I","s"
"426","02943.02","5910","2022",762.0745,"I","s"
"426","17400","5910","2022",2.7964,"I","s"
"426","21160.01","5910","2022",0.42,"I","s"
"426","21340","5910","2022",0.01341,"I","s"
"426","21392","5910","2022",0.001,"I","s"
"426","21393.01","5910","2022",4.85,"I","s"
"426","21411","5910","2022",0.07519,"I","s"
"426","21419.99","5910","2022",0.62834,"I","s"
"426","21429.07","5910","2022",0.0222,"I","s"
"426","21439.04","5910","2022",0.984,"I","s"
"426","21439.05","5910","2022",0.08,"I","s"
"426","21439.9","5910","2022",4.18471,"I","s"
"426","21495.01","5910","2022",0.909,"I","s"
"426","21691.02","5910","2022",0.009,"I","s"
"426","21691.12","5910","2022",0.0015,"I","s"
"426","21691.90","5910","2022",0.03311,"I","s"
"426","21700.02","5910","2022",0.03,"I","s"
"426","22110.02","5910","2022",0,"I","s"
"426","22211","5910","2022",0.0806,"I","s"
"426","22212","5910","2022",0.61418,"I","s"
"426","22222.01","5910","2022",0.03994,"I","s"
"426","22230.01","5910","2022",0.42,"I","s"
"426","22260","5910","2022",3,"I","s"
"426","23120.90","5910","2022",1.5435,"I","s"
"426","23140.03","5910","2022",54.00273,"I","s"
"426","23140.08","5910","2022",0.69119,"I","s"
"426","23161.02","5910","2022",54.09179,"I","s"
"426","23161.03","5910","2022",0.003,"I","s"
"426","23162","5910","2022",1.008,"I","s"
"426","23180","5910","2022",0,"I","s"
"426","23210.04","5910","2022",0.00326,"I","s"
"426","23220.03","5910","2022",0.1197,"I","s"
"426","23311","5910","2022",0.06,"I","s"
"426","2351f","5910","2022",9.04,"I","s"
"426","23670.01","5910","2022",16.85236,"I","s"
"426","23670.02","5910","2022",0.05789,"I","s"
"426","23710","5910","2022",7.18213,"I","s"
"426","23911","5910","2022",0.34101,"I","s"
"426","23912.02","5910","2022",0.1252,"I","s"
"426","23914","5910","2022",0.0014,"I","s"
"426","23991.01","5910","2022",0.20975,"I","s"
"426","23991.03","5910","2022",0.03486,"I","s"
"426","23993.02","5910","2022",1.14,"I","s"
"426","2413","5910","2022",0.024,"I","s"
"426","24212.02","5910","2022",0.087,"I","s"
"426","24230.03","5910","2022",0.03,"I","s"
"426","24310.01","5910","2022",8.351,"I","s"
"426","24320","5910","2022",5.232,"I","s"
"426","24490","5910","2022",0.531,"I","s"
"426","25090","5910","2022",0.006,"I","s"
"426","26160","5910","2022",549.2476,"I","s"
"426","34550","5910","2022",20.2005,"I","s"
"426","35410.90","5910","2022",16.12697,"I","s"
"426","39170.01","5910","2022",309.116,"I","s"
"426","F0020","5910","2022",0.012,"I","s"
"426","F0235","5910","2022",0.04,"I","s"
"426","F0623","5910","2022",0.08911,"I","s"
"426","F0665","5910","2022",0.175353191489362,"I","s"
"426","F0769","5910","2022",0,"I","s"
"426","F0875","5910","2022",0.0659,"I","s"
"426","F0994","5910","2022",64.884,"I","s"
"426","F1232","5910","2022",173.35398,"I","s"
"426","F1294","5910","2022",0.0161,"I","s"
"426","0111","5910","2023",34201.7940931373,"I","s"
"426","0112","5910","2023",15290.6143333333,"I","s"
"426","0114","5910","2023",3.7,"I","s"
"426","01212","5910","2023",0.72,"I","s"
"426","01235","5910","2023",0.01,"I","s"
"426","01241.90","5910","2023",0.295,"I","s"
"426","01251","5910","2023",14,"I","s"
"426","01290.90","5910","2023",22.7725,"I","s"
"426","01330","5910","2023",0.01,"I","s"
"426","01355.90","5910","2023",8,"I","s"
"426","01359.90","5910","2023",1799.087,"I","s"
"426","01445","5910","2023",21,"I","s"
"426","01620","5910","2023",0.041,"I","s"
"426","01654","5910","2023",0.05,"I","s"
"426","01699","5910","2023",6.3644,"I","s"
"426","01701","5910","2023",11.87,"I","s"
"426","01705","5910","2023",1.45,"I","s"
"426","01707","5910","2023",1.575,"I","s"
"426","01919.96","5910","2023",1.2,"I","s"
"426","01929.02","5910","2023",0.04407,"I","s"
"426","01930.02","5910","2023",0.206,"I","s"
"426","01990.01","5910","2023",116.033,"I","s"
"426","02211","5910","2023",0.5,"I","s"
"426","0231","5910","2023",1.32,"I","s"
"426","02941","5910","2023",8800.1357,"I","s"
"426","02943.02","5910","2023",707.7303,"I","s"
"426","17400","5910","2023",13.8192,"I","s"
"426","21329","5910","2023",0.95,"I","s"
"426","21419.99","5910","2023",333.476,"I","s"
"426","21439.9","5910","2023",0.012,"I","s"
"426","21691.06","5910","2023",0.021,"I","s"
"426","21691.90","5910","2023",7.664,"I","s"
"426","22110.02","5910","2023",0,"I","s"
"426","22130.02","5910","2023",0.29,"I","s"
"426","22260","5910","2023",0.007,"I","s"
"426","23140.03","5910","2023",0.013,"I","s"
"426","23140.08","5910","2023",0.01168,"I","s"
"426","23170.04","5910","2023",151.1,"I","s"
"426","23320","5910","2023",2,"I","s"
"426","2351f","5910","2023",1.704554,"I","s"
"426","23670.01","5910","2023",0.012,"I","s"
"426","23912.02","5910","2023",0.1,"I","s"
"426","23991.01","5910","2023",2.968,"I","s"
"426","23991.02","5910","2023",0.005,"I","s"
"426","23993.02","5910","2023",2.135,"I","s"
"426","24212.02","5910","2023",0.00175,"I","s"
"426","24310.01","5910","2023",4684.1257,"I","s"
"426","24490","5910","2023",0.018,"I","s"
"426","26160","5910","2023",284.2089,"I","s"
"426","34550","5910","2023",46.61,"I","s"
"426","35410.90","5910","2023",61.101,"I","s"
"426","39130.04","5910","2023",54.04,"I","s"
"426","39170.01","5910","2023",337.8,"I","s"
"426","F0020","5910","2023",0.068,"I","s"
"426","F0623","5910","2023",0.15,"I","s"
"426","F0769","5910","2023",0,"I","s"
"426","F1042","5910","2023",0.024,"I","s"
"426","F1061","5910","2023",0.72,"I","s"
"426","F1232","5910","2023",24.232104,"I","s"
"426","F1294","5910","2023",0.0015,"I","s"
"426","0111","5520","2014",6650.729565,"I","s"
"426","0112","5520","2014",5066.974765,"I","s"
"426","0113","5520","2014",3266.619,"I","s"
"426","0114","5520","2014",2188.43228,"I","s"
"426","0115","5520","2014",0.140713,"I","s"
"426","0117","5520","2014",0.204297,"I","s"
"426","0118","5520","2014",0.125664,"I","s"
"426","01192","5520","2014",0.001456,"I","s"
"426","01195","5520","2014",0,"I","s"
"426","01199.90","5520","2014",2.29,"I","s"
"426","0141","5520","2014",11.490338,"I","s"
"426","01441","5520","2014",0.054319,"I","s"
"426","01442","5520","2014",0.02129,"I","s"
"426","01443","5520","2014",0.002129,"I","s"
"426","01444","5520","2014",0.065644,"I","s"
"426","01445","5520","2014",0.102127,"I","s"
"426","01448","5520","2014",0.00377,"I","s"
"426","01460","5520","2014",0.461737,"I","s"
"426","01491.02","5520","2014",0,"I","s"
"426","01510","5520","2014",2595.823499,"I","s"
"426","01530","5520","2014",3.925135,"I","s"
"426","01540","5520","2014",0.15626,"I","s"
"426","01550","5520","2014",0.003437,"I","s"
"426","01591","5520","2014",0.012928,"I","s"
"426","01630","5520","2014",0.094,"I","s"
"426","01659","5520","2014",12.787,"I","s"
"426","01691","5520","2014",0,"I","s"
"426","01701","5520","2014",500,"I","s"
"426","01702","5520","2014",0.589906,"I","s"
"426","01703","5520","2014",7.055563,"I","s"
"426","01704","5520","2014",3.488157,"I","s"
"426","01705","5520","2014",39.180768,"I","s"
"426","01706","5520","2014",0.295711,"I","s"
"426","01707","5520","2014",0.021467,"I","s"
"426","01801","5520","2014",0.029365,"I","s"
"426","01802","5520","2014",6.52493,"I","s"
"426","01913","5520","2014",0.233,"I","s"
"426","01919.96","5520","2014",124.82,"I","s"
"426","02211","5520","2014",15000,"I","s"
"426","21190.01","5520","2014",0.18,"I","s"
"426","21291","5520","2014",0.005,"I","s"
"426","21910.03","5520","2014",0,"I","s"
"426","21910.04","5520","2014",0,"I","s"
"426","21910.07","5520","2014",0,"I","s"
"426","21910.08","5520","2014",0,"I","s"
"426","21910.90","5520","2014",0,"I","s"
"426","21920","5520","2014",3169.363,"I","s"
"426","22110.02","5520","2014",0,"I","s"
"426","22130.02","5520","2014",1.39352,"I","s"
"426","22211","5520","2014",59.9951,"I","s"
"426","22212","5520","2014",33.286247,"I","s"
"426","22221.01","5520","2014",0.181912,"I","s"
"426","22241.02","5520","2014",9.305076,"I","s"
"426","22290","5520","2014",0,"I","s"
"426","23161.03","5520","2014",503.241942,"I","s"
"426","23220.01","5520","2014",27.163659,"I","s"
"426","23220.02","5520","2014",0,"I","s"
"426","23220.05","5520","2014",0.008,"I","s"
"426","23320","5520","2014",1047.654,"I","s"
"426","23540","5520","2014",0,"I","s"
"426","23914","5520","2014",82.599,"I","s"
"426","39120.14","5520","2014",0,"I","s"
"426","39120.91","5520","2014",49.426,"I","s"
"426","39130.04","5520","2014",2.417,"I","s"
"426","39140.02","5520","2014",0,"I","s"
"426","39150.01","5520","2014",1.038878,"I","s"
"426","39160","5520","2014",0.23,"I","s"
"426","0111","5520","2015",6327.735943,"I","s"
"426","0112","5520","2015",3708.629276,"I","s"
"426","0113","5520","2015",1452.19,"I","s"
"426","0114","5520","2015",2071.573414,"I","s"
"426","0115","5520","2015",0.38016,"I","s"
"426","0117","5520","2015",0.167852,"I","s"
"426","0118","5520","2015",7.707796,"I","s"
"426","01193","5520","2015",0,"I","s"
"426","01195","5520","2015",0,"I","s"
"426","01199.90","5520","2015",18.851967,"I","s"
"426","0141","5520","2015",8.064151,"I","s"
"426","01441","5520","2015",0.014563,"I","s"
"426","01442","5520","2015",0.048328,"I","s"
"426","01443","5520","2015",0.048569,"I","s"
"426","01444","5520","2015",0.066209,"I","s"
"426","01445","5520","2015",0.580354,"I","s"
"426","01460","5520","2015",3.506831,"I","s"
"426","01510","5520","2015",2468.696816,"I","s"
"426","01530","5520","2015",5.439408,"I","s"
"426","01540","5520","2015",0.03243,"I","s"
"426","01550","5520","2015",0.360685,"I","s"
"426","01659","5520","2015",11.2,"I","s"
"426","01701","5520","2015",1694.116051,"I","s"
"426","01702","5520","2015",0.048927,"I","s"
"426","01703","5520","2015",3.477798,"I","s"
"426","01704","5520","2015",3.619456,"I","s"
"426","01705","5520","2015",24.316321,"I","s"
"426","01706","5520","2015",0.390647,"I","s"
"426","01707","5520","2015",0.048521,"I","s"
"426","01913","5520","2015",92.8,"I","s"
"426","01919.96","5520","2015",1736.13,"I","s"
"426","02211","5520","2015",15000,"I","s"
"426","21190.01","5520","2015",0.294,"I","s"
"426","21291","5520","2015",13.944,"I","s"
"426","21910.03","5520","2015",0,"I","s"
"426","21910.04","5520","2015",0,"I","s"
"426","21910.07","5520","2015",0,"I","s"
"426","21910.08","5520","2015",0,"I","s"
"426","21910.16","5520","2015",0,"I","s"
"426","21910.90","5520","2015",0,"I","s"
"426","21920","5520","2015",135.46,"I","s"
"426","22110.02","5520","2015",0,"I","s"
"426","22130.02","5520","2015",0.074352,"I","s"
"426","22211","5520","2015",138.933711,"I","s"
"426","22212","5520","2015",48.300075,"I","s"
"426","22221.01","5520","2015",0.506016,"I","s"
"426","22241.02","5520","2015",6.04325,"I","s"
"426","22290","5520","2015",0,"I","s"
"426","23161.03","5520","2015",705.580481,"I","s"
"426","23220.01","5520","2015",25,"I","s"
"426","23220.02","5520","2015",0,"I","s"
"426","23220.05","5520","2015",8.8,"I","s"
"426","23320","5520","2015",443.115203,"I","s"
"426","23540","5520","2015",0,"I","s"
"426","23914","5520","2015",54.60482,"I","s"
"426","39120.13","5520","2015",0,"I","s"
"426","39120.91","5520","2015",133.3125,"I","s"
"426","39150.01","5520","2015",1.474,"I","s"
"426","0111","5520","2016",6992.067418,"I","s"
"426","0112","5520","2016",1090.53158,"I","s"
"426","0113","5520","2016",488.53486,"I","s"
"426","0114","5520","2016",355.684824,"I","s"
"426","0115","5520","2016",0.41883,"I","s"
"426","0117","5520","2016",0.750448,"I","s"
"426","0118","5520","2016",28.380143,"I","s"
"426","01192","5520","2016",1.43598,"I","s"
"426","01199.90","5520","2016",7.58054,"I","s"
"426","0141","5520","2016",37.440976,"I","s"
"426","01441","5520","2016",0.043695,"I","s"
"426","01442","5520","2016",0.027279,"I","s"
"426","01443","5520","2016",0.234599,"I","s"
"426","01444","5520","2016",0.166947,"I","s"
"426","01445","5520","2016",13.080247,"I","s"
"426","01446","5520","2016",0,"I","s"
"426","01448","5520","2016",0.010388,"I","s"
"426","01460","5520","2016",3.308468,"I","s"
"426","01491.02","5520","2016",0,"I","s"
"426","01510","5520","2016",1805.389437,"I","s"
"426","01530","5520","2016",5.946116,"I","s"
"426","01540","5520","2016",0.053086,"I","s"
"426","01591","5520","2016",0.004116,"I","s"
"426","01630","5520","2016",1.083,"I","s"
"426","01659","5520","2016",17.93,"I","s"
"426","01701","5520","2016",1531.177776,"I","s"
"426","01702","5520","2016",20.684335,"I","s"
"426","01703","5520","2016",6.405834,"I","s"
"426","01704","5520","2016",3.476834,"I","s"
"426","01705","5520","2016",53.150918,"I","s"
"426","01706","5520","2016",6.549681,"I","s"
"426","01707","5520","2016",0.455366,"I","s"
"426","01709.90","5520","2016",12.528895,"I","s"
"426","01801","5520","2016",0.247431,"I","s"
"426","01913","5520","2016",0.75,"I","s"
"426","01919.96","5520","2016",1073.92,"I","s"
"426","02211","5520","2016",12000,"I","s"
"426","21190.01","5520","2016",4.48,"I","s"
"426","21910.03","5520","2016",0,"I","s"
"426","21910.04","5520","2016",0,"I","s"
"426","21910.05","5520","2016",0,"I","s"
"426","21910.07","5520","2016",0,"I","s"
"426","21910.08","5520","2016",0,"I","s"
"426","21910.90","5520","2016",0,"I","s"
"426","21920","5520","2016",1203.21,"I","s"
"426","22110.02","5520","2016",0,"I","s"
"426","22130.02","5520","2016",0.07961,"I","s"
"426","22211","5520","2016",79.624162,"I","s"
"426","22212","5520","2016",26.670734,"I","s"
"426","22221.01","5520","2016",6.585768,"I","s"
"426","22241.02","5520","2016",21.125883,"I","s"
"426","22290","5520","2016",0,"I","s"
"426","23161.03","5520","2016",1028.171213,"I","s"
"426","23220.01","5520","2016",17.423,"I","s"
"426","23220.02","5520","2016",0,"I","s"
"426","23220.05","5520","2016",2.11,"I","s"
"426","23320","5520","2016",2946.110125,"I","s"
"426","23540","5520","2016",0,"I","s"
"426","23914","5520","2016",24.41227,"I","s"
"426","39120.13","5520","2016",0,"I","s"
"426","39120.14","5520","2016",0,"I","s"
"426","39120.91","5520","2016",185.561,"I","s"
"426","39150.01","5520","2016",0.009,"I","s"
"426","39150.02","5520","2016",0,"I","s"
"426","0111","5520","2017",1591.21397,"I","s"
"426","0112","5520","2017",1000,"I","s"
"426","0113","5520","2017",129.44992,"I","s"
"426","0114","5520","2017",4926.796046,"I","s"
"426","0115","5520","2017",1.061342,"I","s"
"426","0117","5520","2017",0.951627,"I","s"
"426","0118","5520","2017",4.925033,"I","s"
"426","01192","5520","2017",0.000889,"I","s"
"426","01199.90","5520","2017",6.69706,"I","s"
"426","0141","5520","2017",3.543654,"I","s"
"426","01441","5520","2017",0.001105,"I","s"
"426","01442","5520","2017",0.128264,"I","s"
"426","01443","5520","2017",0.149441,"I","s"
"426","01444","5520","2017",0.024787,"I","s"
"426","01445","5520","2017",1.199981,"I","s"
"426","01446","5520","2017",0,"I","s"
"426","01447","5520","2017",2.3,"I","s"
"426","01448","5520","2017",0.004296,"I","s"
"426","01449.01","5520","2017",0,"I","s"
"426","01460","5520","2017",7.375598,"I","s"
"426","01491.02","5520","2017",0,"I","s"
"426","01510","5520","2017",1769.972886,"I","s"
"426","01520.01","5520","2017",1.646981,"I","s"
"426","01530","5520","2017",6.136075,"I","s"
"426","01540","5520","2017",0.000505,"I","s"
"426","01550","5520","2017",0.039947,"I","s"
"426","01630","5520","2017",0.012,"I","s"
"426","01659","5520","2017",86.51,"I","s"
"426","01691","5520","2017",0,"I","s"
"426","01701","5520","2017",3500,"I","s"
"426","01702","5520","2017",1.7544,"I","s"
"426","01703","5520","2017",0.680864,"I","s"
"426","01704","5520","2017",2.395097,"I","s"
"426","01705","5520","2017",50.88473,"I","s"
"426","01706","5520","2017",0.049717,"I","s"
"426","01707","5520","2017",15.926666,"I","s"
"426","01709.90","5520","2017",43.475252,"I","s"
"426","01801","5520","2017",0.008364,"I","s"
"426","01802","5520","2017",0.27671,"I","s"
"426","01919.96","5520","2017",267,"I","s"
"426","02211","5520","2017",10000,"I","s"
"426","21291","5520","2017",0.01,"I","s"
"426","21910.03","5520","2017",0,"I","s"
"426","21910.04","5520","2017",0,"I","s"
"426","21910.05","5520","2017",0,"I","s"
"426","21910.07","5520","2017",0,"I","s"
"426","21910.08","5520","2017",0,"I","s"
"426","21910.90","5520","2017",0,"I","s"
"426","21920","5520","2017",172.43,"I","s"
"426","22110.02","5520","2017",0,"I","s"
"426","22130.03","5520","2017",36.809915,"I","s"
"426","22211","5520","2017",171.779574,"I","s"
"426","22212","5520","2017",20.159104,"I","s"
"426","22221.01","5520","2017",6.856158,"I","s"
"426","22241.02","5520","2017",132.445895,"I","s"
